customerKey,itemKey,score,rank,customerName,codMarchio,itemDescription,marchio,reparto,sesso,sport,tipo,vendorItemNo,vendorNo
C07650-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,CAMPING SPORT DI DI LIDDO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C04744-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,GOAL SNC DI BLASUCCI A. & L.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07550-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,VIGANO'  AMBROGIO SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C08031-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,DIMENSIONE CALCIO SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07664-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,ROBERT E CO SAS,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,SPORTIAMO DI LEGGIERI ANGELA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C05465-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,BINCO SPORT di Roberto Bincoletto,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07687-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,OLTREMONDO DI DAGOSTINO FERNANDO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07017-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,FIOCCA MODASPORT DI FIOCCA V.G.C. S,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C05637-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,CAPITAL SPORT SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07088-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,N.C. COMPANY SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C06968-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,STREET SPORT SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07082-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,MARCHIONNI SUPERMERCATI SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07043-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,HENRY SRL CALZATURE PELLETTERIE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C08762-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,GIANNONE SPORT S.R.L.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07670-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,MELDOLESI SPORT SAS DI MELDOLE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07005-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,KIDDY SHOES DI DI PORTO ANGELO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C06815-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,AG PROMO AGENCY SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C06612-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,IDEA SPORT DI BOLLE DIEGO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C06990-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,CENTRO CALZ.EUROMARKET SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07640-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,ANGELO SPORT SNC DI EGIDIO LIVRAGHI & C.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07502-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,DIR SPORT SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C04433-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,AICARDI CARMEN ART. SPORTIVI,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07160-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,ERRESPORT DI CHIACCHIO GIOVANNI,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07033-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,CLAUDIA SPORT SNC DI PANUNZI & C.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07724-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,MAICOL SPORT TEAM,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C06938-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,VESCOVI SPORT DI VESCOVI MIRKO E C SNC,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07689-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,PRODI SPORT DI PRODI SAURO  C. SNC,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07062-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,KOMISH SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07254-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,CS PROGETTI SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C04108-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,RANZATO TERESA SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07674-3A dei F_lli Antonini S_p_a_,N04-00000265-3A dei F_lli Antonini S_p_a_,17,1,CERES CENTRO MODA SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-090,F03269
C07121-3A dei F_lli Antonini S_p_a_,N04-00008640-3A dei F_lli Antonini S_p_a_,8,5,AREA SPORT SRL,N04,NIKE REVOLUTION 4 (PSV),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,943305-006,F03269
C07284-3A dei F_lli Antonini S_p_a_,N04-00008640-3A dei F_lli Antonini S_p_a_,8,6,MAXI SMALL SRL,N04,NIKE REVOLUTION 4 (PSV),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,943305-006,F03269
C07121-3A dei F_lli Antonini S_p_a_,N04-00001259-3A dei F_lli Antonini S_p_a_,7,8,AREA SPORT SRL,N04,NIKE COURT BOROUGH LOW (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,839985-100,F03269
C07662-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,BABY SHOP CALZATURE SNC DI ORS,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07727-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,6,SPORTIME DI MANCA MARIA VITTORIA,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,RUN&FUN SAS ,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07648-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,7,CENTRO SPORT DI ROCCO CHIARA,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,VERDE BLU SNC DI BERTOZZI RM,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07146-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,7,SPORT SERVICE SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06984-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,PLUSS SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C08099-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,AMBROSIO GIUSEPPE,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07395-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,VALERIO SPORT,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C08821-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,SPORT E MODA SRLS,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C03964-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CA' SPORT S.N.C. DI MORO ALBERTO E C.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06989-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,MAZZOLANI EROS & C. S.A.S.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C03078-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CALZATURE TAGLIABUE 90' MINUTO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07106-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,MESSINA ANTONIETTA,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07635-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CIPOLLONE SPORT DI PIERFELICE,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06623-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,5,SPORTHERE DI MOTTA AMBROGIO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C04227-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,BOTTAZZO SAS DI BOTTAZZO GIORGIO ANTONIO & C.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C05081-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,BISBINO S.R.L.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06948-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,SPORT CENTER SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07112-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,BOX SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06792-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,PLAY OFF SRLS,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C05785-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,FRIZZA SPORT DI FRIZZA ENRICO MARIA,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07284-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,3,MAXI SMALL SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07217-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,5,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C04708-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,BROGIOLI BERNARDO & C. SNC,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07621-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CASERTA SPORT SRLS,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06628-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,"ANNA SPORT SNC DI SPACCAPANICO VALTER, BREGLIA E B",N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C02282-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,CILLO DI BONI ITALO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06876-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,COLORS SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C03765-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,PUZZOVIO SPORT DI PUZZOVIO LUIGI,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07650-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CAMPING SPORT DI DI LIDDO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C04744-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,GOAL SNC DI BLASUCCI A. & L.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07550-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,VIGANO'  AMBROGIO SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C08031-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,DIMENSIONE CALCIO SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07664-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,ROBERT E CO SAS,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C03715-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,MERCATO DELLA SCARPA DI LARDELLI DUCOLI SNC,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,SPORTIAMO DI LEGGIERI ANGELA,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C05465-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,7,BINCO SPORT di Roberto Bincoletto,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07687-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,OLTREMONDO DI DAGOSTINO FERNANDO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07017-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,FIOCCA MODASPORT DI FIOCCA V.G.C. S,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C05637-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CAPITAL SPORT SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07088-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,N.C. COMPANY SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06968-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,STREET SPORT SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07082-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,MARCHIONNI SUPERMERCATI SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07043-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,HENRY SRL CALZATURE PELLETTERIE,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C08762-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,GIANNONE SPORT S.R.L.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06924-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,PLATA SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07670-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,MELDOLESI SPORT SAS DI MELDOLE,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07005-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,KIDDY SHOES DI DI PORTO ANGELO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06815-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,AG PROMO AGENCY SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06612-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,IDEA SPORT DI BOLLE DIEGO,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06990-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CENTRO CALZ.EUROMARKET SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07729-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,7,SPORTLANDIA DI PAOLO GUARALDI,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07640-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,ANGELO SPORT SNC DI EGIDIO LIVRAGHI & C.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07502-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,6,DIR SPORT SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C04433-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,AICARDI CARMEN ART. SPORTIVI,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07160-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,ERRESPORT DI CHIACCHIO GIOVANNI,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07033-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CLAUDIA SPORT SNC DI PANUNZI & C.,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07724-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,MAICOL SPORT TEAM,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06938-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,VESCOVI SPORT DI VESCOVI MIRKO E C SNC,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C04095-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,7,KAMMI SOC. COOP ,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07689-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,PRODI SPORT DI PRODI SAURO  C. SNC,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07062-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,KOMISH SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06981-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,4,CENTER SPORT DI PASCOLINI VALENTINA,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07254-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,10,CS PROGETTI SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C04108-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,8,RANZATO TERESA SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C07674-3A dei F_lli Antonini S_p_a_,N04-00010010-3A dei F_lli Antonini S_p_a_,10,9,CERES CENTRO MODA SRL,N04,AIR MONARCH IV,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,415445-001,F03269
C06981-3A dei F_lli Antonini S_p_a_,N04-00000649-3A dei F_lli Antonini S_p_a_,7,10,CENTER SPORT DI PASCOLINI VALENTINA,N04,T-LITE XI,NIKE,CALZATURE,UOMO,MULTISPORT,SCARPE,616544-007,F03269
C07727-3A dei F_lli Antonini S_p_a_,N04-00002674-3A dei F_lli Antonini S_p_a_,9,9,SPORTIME DI MANCA MARIA VITTORIA,N04,NIKE CLUB LEGGING-LOGO 2,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,815997-010,F03269
C07648-3A dei F_lli Antonini S_p_a_,N04-00002674-3A dei F_lli Antonini S_p_a_,9,10,CENTRO SPORT DI ROCCO CHIARA,N04,NIKE CLUB LEGGING-LOGO 2,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,815997-010,F03269
C07051-3A dei F_lli Antonini S_p_a_,N04-00002674-3A dei F_lli Antonini S_p_a_,9,9,SUPER SPORT DI ADDEVICO,N04,NIKE CLUB LEGGING-LOGO 2,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,815997-010,F03269
C06623-3A dei F_lli Antonini S_p_a_,N04-00002674-3A dei F_lli Antonini S_p_a_,9,9,SPORTHERE DI MOTTA AMBROGIO,N04,NIKE CLUB LEGGING-LOGO 2,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,815997-010,F03269
